track_popularity,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
90,latin,reggaeton,0.817,0.665,9,-6.224,0,0.0758,0.0549,0.0,0.103,0.662,104.957,215460
30,r&b,hip pop,0.742,0.855,0,-5.853,0,0.0998,0.00351,2.28e-05,0.152,0.459,124.033,158648
50,rap,trap,0.81,0.336,9,-14.252,0,0.189,0.203,0.0,0.0746,0.409,130.028,234462
30,pop,dance pop,0.608,0.84,5,-5.824,1,0.0397,0.011,0.273,0.344,0.294,125.025,205938
76,pop,post-teen pop,0.727,0.583,7,-7.385,0,0.0718,0.065,0.0,0.106,0.629,147.983,171840
40,rap,trap,0.494,0.554,11,-9.284,0,0.31,0.384,0.0,0.145,0.45,88.052,217184
86,r&b,hip pop,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907
55,rock,permanent wave,0.595,0.928,0,-4.825,1,0.0821,0.0316,0.0,0.217,0.72,145.068,174780
41,rock,hard rock,0.672,0.857,9,-4.638,1,0.0628,0.0791,0.0,0.184,0.712,154.966,196280
50,latin,tropical,0.61,0.753,0,-5.688,1,0.119,0.0646,0.0,0.133,0.606,128.074,168751
62,latin,latin hip hop,0.881,0.725,10,-5.152,1,0.0464,0.222,0.0,0.0596,0.712,97.019,185693
36,latin,tropical,0.671,0.728,2,-5.15,0,0.139,0.587,0.0,0.155,0.927,180.044,222231
74,rap,hip hop,0.658,0.73,10,-6.002,0,0.252,0.448,0.00339,0.193,0.447,88.894,199875
60,latin,latin hip hop,0.818,0.648,7,-4.954,1,0.12,0.0545,1.32e-06,0.0967,0.496,89.043,196507
81,latin,latin hip hop,0.552,0.675,11,-3.824,1,0.297,0.311,0.0,0.119,0.586,183.785,198320
54,latin,tropical,0.62,0.865,9,-5.928,1,0.0775,0.159,0.0,0.152,0.934,192.1,184653
91,latin,latin hip hop,0.654,0.672,0,-5.98,0,0.311,0.471,0.0,0.0781,0.343,181.857,249520
45,edm,progressive electro house,0.66,0.925,6,-4.524,0,0.0776,0.000513,0.335,0.362,0.0925,139.985,222966
12,rock,permanent wave,0.353,0.635,11,-7.388,1,0.0351,0.000724,0.000231,0.226,0.146,159.925,210951
35,latin,tropical,0.783,0.803,1,-4.77,1,0.0983,0.0445,9.9e-06,0.065,0.841,119.988,222910
19,rock,permanent wave,0.598,0.795,0,-5.856,0,0.0418,0.00451,1.53e-05,0.116,0.488,134.92,221262
13,rock,permanent wave,0.485,0.512,9,-7.069,1,0.034,0.00826,0.0,0.103,0.33,145.932,216917
35,latin,tropical,0.732,0.669,5,-4.663,0,0.0345,0.428,3.97e-06,0.0948,0.381,103.017,172443
7,rock,permanent wave,0.508,0.535,9,-5.49,0,0.0292,0.0575,0.0,0.308,0.314,107.721,200332
43,pop,electropop,0.401,0.308,6,-12.464,1,0.117,0.389,0.0057,0.143,0.205,147.314,169079
41,rap,trap,0.645,0.594,0,-7.666,1,0.0418,0.0741,0.000831,0.068,0.32,103.029,145542
22,edm,progressive electro house,0.598,0.938,1,-4.197,0,0.0375,0.0384,0.000156,0.465,0.279,125.968,209554
64,edm,pop edm,0.685,0.807,1,-5.095,1,0.0459,0.00231,0.00936,0.0678,0.149,137.976,189878
36,edm,progressive electro house,0.514,0.707,2,-4.352,0,0.0463,0.0429,0.0,0.0711,0.0862,130.005,190154
39,rock,permanent wave,0.558,0.694,0,-7.565,1,0.0454,0.128,0.000271,0.182,0.175,100.048,216405
67,pop,dance pop,0.735,0.5,8,-11.297,1,0.0511,0.415,3.12e-05,0.13,0.119,126.1,139048
52,pop,dance pop,0.542,0.84,0,-5.283,0,0.0419,0.0336,8.45e-05,0.277,0.509,118.02,180361
78,r&b,hip pop,0.854,0.712,1,-5.325,1,0.0945,0.0436,0.0,0.338,0.601,89.975,246653
55,pop,dance pop,0.755,0.931,1,-4.104,0,0.0606,0.132,0.0271,0.0854,0.288,122.041,177466
56,pop,dance pop,0.641,0.869,11,-4.754,1,0.0423,0.0319,0.00131,0.403,0.358,128.091,178125
53,r&b,hip pop,0.642,0.475,8,-8.473,1,0.0363,0.0158,0.0137,0.369,0.363,87.89,175602
62,edm,electro house,0.783,0.789,6,-3.899,0,0.0797,0.135,0.33,0.213,0.853,128.019,206250
73,pop,indie poptimism,0.78,0.261,2,-9.626,1,0.0488,0.332,0.0,0.238,0.639,92.107,148987
58,edm,pop edm,0.689,0.508,5,-5.741,1,0.0436,0.303,0.0,0.0922,0.417,151.759,196710
77,rap,trap,0.638,0.539,10,-5.853,1,0.0504,0.22,0.0,0.241,0.247,83.381,143713
67,edm,pop edm,0.735,0.5,8,-11.297,1,0.0511,0.415,3.12e-05,0.13,0.119,126.1,139048
40,pop,indie poptimism,0.679,0.507,3,-6.215,1,0.0302,0.735,0.0,0.114,0.4,128.006,236719
60,rap,gangster rap,0.792,0.629,11,-7.612,0,0.317,0.255,0.0,0.055,0.382,119.987,96000
51,latin,tropical,0.765,0.714,0,-7.462,0,0.0485,0.0618,0.0,0.111,0.363,113.003,184511
30,edm,pop edm,0.742,0.855,0,-5.853,0,0.0998,0.00351,2.28e-05,0.152,0.459,124.033,158648
91,r&b,hip pop,0.654,0.672,0,-5.98,0,0.311,0.471,0.0,0.0781,0.343,181.857,249520
43,latin,tropical,0.635,0.761,11,-6.971,1,0.113,0.0257,2.04e-06,0.103,0.337,99.917,167438
37,latin,reggaeton,0.582,0.676,1,-7.707,0,0.251,0.365,0.0,0.103,0.493,181.435,205714
49,latin,tropical,0.705,0.644,11,-7.049,0,0.0362,0.241,0.0,0.155,0.521,114.991,164870
38,rap,hip hop,0.799,0.569,0,-7.801,1,0.405,0.0269,0.0,0.104,0.893,155.936,219712
78,pop,dance pop,0.719,0.708,0,-7.418,1,0.0417,0.00645,0.201,0.064,0.256,126.015,254453
86,latin,latin hip hop,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907
38,edm,pop edm,0.586,0.869,7,-3.798,1,0.037,0.025,0.00837,0.193,0.267,119.931,208185
62,pop,dance pop,0.662,0.823,9,-4.7,1,0.0971,0.073,0.0,0.0833,0.435,118.958,191786
33,rock,hard rock,0.419,0.694,0,-4.651,1,0.0332,0.0143,0.000585,0.243,0.362,186.135,177951
50,rock,hard rock,0.792,0.682,10,-5.293,1,0.0299,0.128,0.0,0.0793,0.775,93.973,188166
78,edm,pop edm,0.719,0.708,0,-7.418,1,0.0417,0.00645,0.201,0.064,0.256,126.015,254453
48,latin,tropical,0.749,0.54,7,-8.025,1,0.0599,0.236,0.0142,0.388,0.404,116.006,178448
43,rap,trap,0.853,0.86,1,0.326,1,0.134,0.0287,0.0,0.0744,0.534,135.95,224812
76,edm,electro house,0.722,0.812,9,-3.352,0,0.0924,0.0205,2.51e-05,0.131,0.657,124.909,213041
20,edm,big room,0.469,0.968,1,-1.899,1,0.281,0.0107,0.0486,0.222,0.396,150.108,191600
45,edm,pop edm,0.642,0.897,1,-4.016,1,0.309,0.0598,4.61e-05,0.135,0.775,127.552,137543
68,latin,latin hip hop,0.534,0.621,2,-5.205,1,0.0449,0.00124,1.39e-05,0.0596,0.186,91.845,278656
35,edm,pop edm,0.499,0.672,10,-5.38,1,0.0374,0.539,0.0,0.106,0.478,92.984,217097
51,edm,big room,0.636,0.912,11,-5.671,0,0.091,0.00222,0.0269,0.598,0.0765,127.963,195469
54,rap,hip hop,0.625,0.456,4,-8.622,0,0.118,0.936,0.0226,0.105,0.0694,143.552,124184
56,edm,progressive electro house,0.627,0.778,5,-4.317,1,0.0409,0.0214,0.0,0.126,0.366,127.977,225742
69,edm,pop edm,0.689,0.946,7,-3.814,0,0.0397,0.00658,0.00189,0.262,0.392,125.037,182400
45,pop,indie poptimism,0.741,0.699,9,-6.718,1,0.0746,0.305,0.0,0.3,0.728,147.127,161890
61,edm,progressive electro house,0.344,0.865,4,-5.84,0,0.222,0.0163,5.8e-05,0.105,0.205,128.07,202969
23,rap,trap,0.647,0.579,0,-9.796,1,0.0439,0.0323,0.0,0.0909,0.558,160.059,198609
42,edm,pop edm,0.644,0.525,6,-6.762,0,0.0298,0.0583,1.03e-06,0.206,0.245,102.006,178835
53,rap,trap,0.645,0.844,1,-5.783,1,0.086,0.0168,0.0,0.0957,0.756,160.049,139712
50,edm,electro house,0.61,0.753,0,-5.688,1,0.119,0.0646,0.0,0.133,0.606,128.074,168751
71,r&b,urban contemporary,0.602,0.726,5,-4.856,0,0.129,0.382,0.0,0.0691,0.554,90.108,202667
64,edm,big room,0.685,0.807,1,-5.095,1,0.0459,0.00231,0.00936,0.0678,0.149,137.976,189878
45,edm,pop edm,0.952,0.846,4,-5.805,0,0.247,0.0515,1.26e-06,0.317,0.597,117.946,117053
24,edm,big room,0.621,0.963,5,-2.694,0,0.0438,0.00419,0.594,0.775,0.0861,128.013,235389
49,edm,big room,0.65,0.977,2,-2.214,0,0.0764,0.00632,0.265,0.148,0.445,124.982,222720
29,edm,electro house,0.831,0.993,11,-5.866,0,0.059,0.00138,0.895,0.0397,0.747,124.012,388000
35,edm,big room,0.696,0.906,11,-5.192,0,0.065,0.0198,1.41e-06,0.375,0.17,126.078,187010
39,edm,big room,0.722,0.938,1,-3.88,0,0.0724,0.0058,3.89e-05,0.316,0.583,128.045,170997
76,pop,dance pop,0.722,0.812,9,-3.352,0,0.0924,0.0205,2.51e-05,0.131,0.657,124.909,213041
53,pop,dance pop,0.648,0.647,5,-9.842,0,0.116,0.135,0.0,0.8,0.895,88.988,210559
25,r&b,urban contemporary,0.828,0.476,1,-6.089,1,0.097,0.796,3.14e-05,0.111,0.541,98.941,242424
70,rap,hip hop,0.762,0.372,10,-11.26,0,0.174,0.165,0.0,0.139,0.315,79.037,195190
43,rap,hip hop,0.746,0.542,8,-9.917,1,0.233,0.0929,0.0,0.0714,0.923,139.957,200191
5,rock,classic rock,0.432,0.894,4,-6.606,1,0.0592,0.00213,0.000313,0.108,0.229,140.008,226680
38,r&b,urban contemporary,0.648,0.45,8,-9.298,1,0.0562,0.118,0.000415,0.132,0.478,170.014,137316
61,rap,trap,0.749,0.689,7,-5.743,1,0.101,0.246,0.000231,0.229,0.632,74.974,218639
66,r&b,urban contemporary,0.743,0.31,2,-10.016,1,0.0554,0.036,0.0251,0.183,0.171,95.993,135120
32,pop,dance pop,0.845,0.552,8,-6.296,1,0.0658,0.0514,0.0,0.127,0.705,120.017,168000
34,latin,tropical,0.6,0.783,0,-6.584,0,0.311,0.361,0.0,0.257,0.38,199.881,176144
35,edm,big room,0.588,0.587,0,-7.763,1,0.0323,0.0122,2.4e-05,0.244,0.397,123.018,195910
36,latin,tropical,0.786,0.821,10,-4.663,1,0.155,0.318,0.0,0.0696,0.604,88.002,267494
23,latin,tropical,0.434,0.22,0,-9.359,1,0.0356,0.911,0.0,0.117,0.307,96.114,139429
62,latin,reggaeton,0.881,0.725,10,-5.152,1,0.0464,0.222,0.0,0.0596,0.712,97.019,185693
53,latin,reggaeton,0.886,0.637,7,-7.654,1,0.0766,0.213,0.00747,0.0667,0.617,102.026,191941
30,rock,permanent wave,0.6,0.384,7,-6.344,0,0.036,0.00352,8.12e-05,0.0861,0.362,137.955,212600
76,r&b,urban contemporary,0.727,0.583,7,-7.385,0,0.0718,0.065,0.0,0.106,0.629,147.983,171840
39,edm,big room,0.625,0.915,0,-6.18,1,0.0635,0.0094,6.24e-05,0.332,0.146,130.035,160612
49,rock,classic rock,0.548,0.823,0,-7.313,1,0.037,0.105,0.914,0.651,0.574,114.02,208093
44,edm,big room,0.925,0.734,1,-4.869,0,0.12,0.00871,0.268,0.0738,0.55,126.013,238611
28,edm,electro house,0.718,0.573,2,-9.799,1,0.0315,0.724,0.627,0.112,0.221,119.997,227777
35,latin,latin pop,0.81,0.764,0,-5.7,1,0.0981,0.549,1.23e-06,0.0925,0.697,110.063,194182
86,rap,gangster rap,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907
33,rock,classic rock,0.419,0.694,0,-4.651,1,0.0332,0.0143,0.000585,0.243,0.362,186.135,177951
30,pop,indie poptimism,0.414,0.581,2,-8.051,1,0.0277,0.0687,0.00315,0.0947,0.172,104.949,265067
57,rap,trap,0.906,0.447,1,-11.407,0,0.0673,0.123,0.0,0.118,0.817,120.978,152500
46,rap,trap,0.83,0.633,1,-5.887,1,0.0404,0.469,0.000302,0.137,0.37,110.038,175170
86,latin,latin pop,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907
86,r&b,urban contemporary,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907
35,latin,latin pop,0.588,0.587,0,-7.763,1,0.0323,0.0122,2.4e-05,0.244,0.397,123.018,195910
44,latin,latin pop,0.789,0.583,1,-6.049,1,0.219,0.308,4.59e-06,0.104,0.291,89.991,243440
50,rock,classic rock,0.792,0.682,10,-5.293,1,0.0299,0.128,0.0,0.0793,0.775,93.973,188166
55,rap,hip hop,0.617,0.537,10,-5.02,0,0.378,0.0754,0.0,0.106,0.929,132.458,165227
59,latin,reggaeton,0.904,0.793,7,-5.514,1,0.116,0.0616,3.3e-05,0.337,0.708,124.978,211929
86,rap,trap,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907
56,rap,hip hop,0.52,0.403,4,-13.17,0,0.274,0.212,0.000528,0.139,0.233,169.471,184000
68,latin,reggaeton,0.903,0.785,9,-5.731,0,0.271,0.451,2.44e-06,0.0772,0.642,97.014,220311
56,rock,classic rock,0.229,0.671,8,-5.567,1,0.0437,0.0787,0.0,0.1,0.412,69.922,367440
41,rock,classic rock,0.672,0.857,9,-4.638,1,0.0628,0.0791,0.0,0.184,0.712,154.966,196280
9,edm,big room,0.382,0.809,10,-4.751,0,0.0512,0.00834,0.0,0.134,0.41,159.836,237500
51,rock,hard rock,0.49,0.973,2,-3.843,1,0.324,0.00732,4.95e-05,0.752,0.389,145.067,206905
50,pop,dance pop,0.61,0.753,0,-5.688,1,0.119,0.0646,0.0,0.133,0.606,128.074,168751
69,edm,big room,0.689,0.946,7,-3.814,0,0.0397,0.00658,0.00189,0.262,0.392,125.037,182400
30,edm,electro house,0.684,0.85,6,-13.376,0,0.061,0.0012,0.791,0.968,0.0597,125.999,329524
30,edm,electro house,0.795,0.611,6,-16.401,1,0.0727,0.0118,0.884,0.091,0.389,130.045,294346
51,r&b,urban contemporary,0.697,0.51,7,-7.924,0,0.0409,0.0836,0.0,0.112,0.121,130.005,257913
69,edm,electro house,0.57,0.873,5,-5.188,0,0.07,0.00853,0.0,0.365,0.236,125.086,171133
43,rap,trap,0.401,0.308,6,-12.464,1,0.117,0.389,0.0057,0.143,0.205,147.314,169079
73,latin,latin pop,0.747,0.772,4,-6.363,1,0.0481,0.149,1.07e-06,0.185,0.782,107.95,219189
25,edm,big room,0.593,0.891,2,-5.41,1,0.292,0.00685,0.000169,0.0536,0.309,127.93,162466
50,rap,trap,0.792,0.682,10,-5.293,1,0.0299,0.128,0.0,0.0793,0.775,93.973,188166
64,edm,electro house,0.685,0.807,1,-5.095,1,0.0459,0.00231,0.00936,0.0678,0.149,137.976,189878
55,rap,trap,0.595,0.928,0,-4.825,1,0.0821,0.0316,0.0,0.217,0.72,145.068,174780
62,edm,pop edm,0.469,0.83,8,-3.301,1,0.0727,0.000187,0.0,0.0875,0.162,126.835,180000
69,rap,hip hop,0.786,0.847,11,-6.365,0,0.141,0.0983,1.22e-06,0.212,0.509,139.904,234791
41,edm,electro house,0.574,0.605,10,-6.193,1,0.0397,0.0963,0.0,0.206,0.242,127.952,197344
86,pop,post-teen pop,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907
40,latin,reggaeton,0.787,0.646,5,-5.502,1,0.0554,0.0988,0.0,0.083,0.601,90.036,186960
50,rap,trap,0.638,0.776,9,-4.61,1,0.083,0.0731,1.9e-06,0.18,0.267,160.1,145801
27,latin,latin pop,0.671,0.588,7,-9.719,0,0.033,0.185,0.224,0.166,0.255,134.032,180133
72,latin,latin pop,0.61,0.664,0,-6.305,1,0.0319,0.173,0.0,0.0884,0.477,164.014,245210
66,pop,post-teen pop,0.778,0.738,2,-2.164,1,0.218,0.0103,0.0,0.55,0.626,162.132,201102
61,pop,post-teen pop,0.661,0.772,8,-5.054,1,0.0362,0.125,0.00015,0.119,0.186,146.002,193977
53,pop,post-teen pop,0.648,0.647,5,-9.842,0,0.116,0.135,0.0,0.8,0.895,88.988,210559
91,latin,reggaeton,0.654,0.672,0,-5.98,0,0.311,0.471,0.0,0.0781,0.343,181.857,249520
76,latin,reggaeton,0.741,0.584,8,-4.446,1,0.283,0.295,9.62e-05,0.152,0.734,186.096,272800
31,pop,post-teen pop,0.7,0.827,3,-4.822,1,0.0414,0.464,0.000211,0.66,0.546,113.981,185387
58,pop,post-teen pop,0.619,0.146,8,-14.439,1,0.0382,0.808,0.0,0.0971,0.288,139.533,221587
44,latin,tropical,0.837,0.603,2,-6.963,1,0.26,0.0875,1.76e-06,0.0716,0.591,96.916,206148
74,pop,post-teen pop,0.699,0.663,2,-5.697,1,0.0891,0.568,3.83e-06,0.13,0.379,94.042,161627
52,rock,permanent wave,0.751,0.742,8,-5.015,0,0.0251,0.0189,0.000401,0.157,0.815,102.036,220400
67,edm,electro house,0.735,0.5,8,-11.297,1,0.0511,0.415,3.12e-05,0.13,0.119,126.1,139048
62,rap,trap,0.831,0.79,2,-5.09,0,0.0823,0.284,0.000469,0.204,0.647,100.03,122482
78,latin,reggaeton,0.854,0.712,1,-5.325,1,0.0945,0.0436,0.0,0.338,0.601,89.975,246653
30,edm,electro house,0.7,0.882,4,-9.55,1,0.0529,0.0206,0.862,0.081,0.243,129.995,238147
8,rock,permanent wave,0.569,0.892,11,-5.887,1,0.0534,0.00168,0.00098,0.175,0.366,88.952,173000
91,latin,latin pop,0.654,0.672,0,-5.98,0,0.311,0.471,0.0,0.0781,0.343,181.857,249520
86,rap,hip hop,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907
61,edm,pop edm,0.344,0.865,4,-5.84,0,0.222,0.0163,5.8e-05,0.105,0.205,128.07,202969
69,edm,electro house,0.689,0.946,7,-3.814,0,0.0397,0.00658,0.00189,0.262,0.392,125.037,182400
35,rap,southern hip hop,0.874,0.758,0,-6.691,1,0.374,0.00343,0.0,0.105,0.823,126.056,201352
50,edm,electro house,0.517,0.829,11,-5.62,0,0.0456,0.0196,0.0,0.0956,0.483,127.07,201315
62,edm,progressive electro house,0.469,0.83,8,-3.301,1,0.0727,0.000187,0.0,0.0875,0.162,126.835,180000
41,rap,southern hip hop,0.496,0.819,7,-3.892,1,0.0793,0.016,3.1e-06,0.0738,0.541,132.04,134240
73,r&b,urban contemporary,0.685,0.742,8,-5.409,1,0.0471,0.22,0.0,0.185,0.618,115.008,213511
37,rap,trap,0.582,0.676,1,-7.707,0,0.251,0.365,0.0,0.103,0.493,181.435,205714
69,r&b,neo soul,0.579,0.632,3,-7.732,0,0.0918,0.677,0.0,0.0892,0.76,120.258,253947
63,pop,post-teen pop,0.714,0.634,2,-7.03,0,0.0517,0.289,0.0,0.0785,0.356,95.093,157533
57,rap,hip hop,0.815,0.624,6,-6.096,0,0.449,0.389,0.0,0.0724,0.561,139.736,180152
52,rap,hip hop,0.816,0.699,1,-4.271,1,0.292,0.699,0.0,0.417,0.645,140.041,185742
34,pop,indie poptimism,0.358,0.644,0,-4.576,1,0.0397,0.0346,0.0,0.0845,0.205,104.817,224390
40,pop,indie poptimism,0.63,0.37,1,-16.921,0,0.0642,0.721,0.722,0.203,0.158,130.045,212481
49,rap,trap,0.853,0.721,9,-5.954,0,0.266,0.0718,0.0,0.633,0.7,131.121,194333
19,edm,electro house,0.754,0.434,10,-8.458,1,0.135,0.0746,0.768,0.104,0.278,126.991,151181
48,pop,indie poptimism,0.698,0.515,1,-10.985,1,0.0399,0.189,0.00168,0.164,0.509,99.999,173667
33,r&b,hip pop,0.556,0.439,5,-13.149,0,0.393,0.149,0.0,0.127,0.664,179.997,178667
37,rap,trap,0.696,0.824,8,-4.458,1,0.265,0.565,0.0,0.374,0.686,171.001,301680
66,pop,dance pop,0.813,0.78,11,-3.768,0,0.162,0.284,0.0,0.0351,0.79,92.014,172147
70,rap,hip hop,0.785,0.717,2,-5.205,1,0.167,0.184,0.0,0.149,0.864,130.013,194082
39,latin,tropical,0.75,0.856,0,-3.703,1,0.0432,0.276,6.91e-05,0.214,0.732,97.019,254667
40,latin,latin pop,0.657,0.0603,0,-11.637,1,0.0406,0.91,0.0,0.146,0.334,101.826,170000
43,pop,dance pop,0.298,0.571,0,-13.515,1,0.0932,0.0858,0.225,0.132,0.37,89.89,199793
63,latin,reggaeton,0.816,0.726,0,-5.334,1,0.267,0.48,1.41e-06,0.314,0.707,175.933,204809
33,rock,hard rock,0.465,0.954,4,-2.264,0,0.139,0.00011,0.0,0.173,0.349,144.001,196875
29,r&b,hip pop,0.277,0.48,0,-8.745,1,0.0411,0.0173,0.0,0.0782,0.289,97.005,207835
40,latin,tropical,0.656,0.792,10,-5.777,1,0.0428,0.183,0.0,0.12,0.783,94.976,295172
63,rap,trap,0.816,0.726,0,-5.334,1,0.267,0.48,1.41e-06,0.314,0.707,175.933,204809
47,pop,indie poptimism,0.697,0.497,11,-9.934,1,0.169,0.121,0.0,0.111,0.49,161.988,154259
40,pop,indie poptimism,0.767,0.738,2,-6.907,0,0.0374,0.0192,0.561,0.106,0.339,120.001,215967
66,latin,latin pop,0.813,0.78,11,-3.768,0,0.162,0.284,0.0,0.0351,0.79,92.014,172147
24,edm,pop edm,0.566,0.599,0,-7.864,1,0.0285,0.134,8.48e-05,0.177,0.234,166.109,188675
79,r&b,hip pop,0.532,0.455,2,-8.366,1,0.156,0.452,0.0,0.237,0.204,148.182,160187
35,rap,trap,0.49,0.939,6,-6.004,0,0.0419,0.00123,0.0501,0.179,0.533,159.983,145554
9,latin,latin hip hop,0.65,0.72,5,-5.501,1,0.154,0.179,0.00317,0.309,0.95,120.086,175830
37,latin,reggaeton,0.84,0.453,9,-8.011,1,0.086,0.736,0.0125,0.105,0.633,160.029,159000
25,pop,dance pop,0.722,0.905,5,-3.993,0,0.0446,0.0256,0.0,0.112,0.511,109.998,226909
27,r&b,neo soul,0.562,0.532,0,-8.779,0,0.132,0.507,1.24e-06,0.0734,0.393,122.141,145500
29,rock,classic rock,0.557,0.641,11,-7.614,1,0.0324,0.00733,0.00964,0.113,0.425,111.962,237857
29,rock,hard rock,0.557,0.641,11,-7.614,1,0.0324,0.00733,0.00964,0.113,0.425,111.962,237857
40,latin,tropical,0.768,0.164,10,-16.452,1,0.0455,0.68,0.553,0.113,0.104,100.0,79736
65,pop,dance pop,0.567,0.946,5,-2.245,0,0.0541,0.0978,1.37e-06,0.0836,0.295,104.983,208367
41,pop,dance pop,0.63,0.726,0,-3.753,1,0.0978,0.0717,0.0,0.108,0.499,122.055,196475
36,latin,tropical,0.776,0.854,8,-4.1,1,0.0308,0.115,0.00156,0.0746,0.802,108.998,231212
39,latin,tropical,0.802,0.611,8,-7.521,1,0.0601,0.356,0.91,0.0668,0.546,105.001,262532
27,pop,indie poptimism,0.716,0.516,1,-9.072,1,0.0261,0.00107,0.000331,0.331,0.322,117.051,153320
47,rap,trap,0.561,0.649,3,-7.268,0,0.407,0.219,0.0,0.159,0.793,88.074,257509
32,edm,electro house,0.787,0.599,8,-7.999,0,0.0841,0.449,0.0217,0.0956,0.536,95.022,161684
56,pop,dance pop,0.63,0.726,0,-3.753,1,0.0978,0.0717,0.0,0.108,0.499,122.055,196475
51,rap,hip hop,0.533,0.37,7,-12.646,1,0.0583,0.8,0.945,0.103,0.326,204.637,98888
27,edm,pop edm,0.598,0.606,0,-8.075,1,0.0407,0.0264,0.0,0.0706,0.211,85.981,251533
69,r&b,urban contemporary,0.732,0.413,9,-6.353,1,0.0702,0.287,0.0,0.0565,0.761,92.066,154456
27,r&b,hip pop,0.598,0.606,0,-8.075,1,0.0407,0.0264,0.0,0.0706,0.211,85.981,251533
57,rap,hip hop,0.601,0.682,1,-6.593,1,0.164,0.000164,0.000147,0.42,0.155,83.978,242857
26,rock,classic rock,0.7,0.611,2,-8.396,1,0.0317,0.0241,0.0,0.505,0.727,113.927,261579
26,rock,hard rock,0.7,0.611,2,-8.396,1,0.0317,0.0241,0.0,0.505,0.727,113.927,261579
3,rap,hip hop,0.62,0.577,1,-6.479,1,0.0687,0.522,6.78e-05,0.168,0.12,81.499,269840
43,r&b,hip pop,0.733,0.685,0,-6.211,1,0.0308,0.338,0.0,0.28,0.117,109.067,204220
44,rap,hip hop,0.597,0.505,2,-6.445,1,0.195,0.701,0.619,0.088,0.559,88.341,122227
57,pop,dance pop,0.697,0.897,11,-3.628,0,0.136,0.0323,0.0,0.138,0.736,140.03,195027
59,rap,trap,0.877,0.481,1,-7.538,1,0.167,0.0608,0.0,0.0924,0.378,123.979,158741
58,rap,hip hop,0.649,0.873,6,-6.099,1,0.484,0.375,0.159,0.154,0.848,125.424,137143
62,edm,big room,0.631,0.858,11,-5.978,0,0.0754,0.0154,0.00789,0.263,0.365,137.982,188696
58,latin,latin pop,0.552,0.675,11,-3.824,1,0.297,0.311,0.0,0.119,0.586,183.785,198320
57,latin,latin pop,0.525,0.769,8,-4.746,1,0.0315,0.147,0.0,0.149,0.382,153.936,206434
54,pop,dance pop,0.672,0.923,11,-3.684,1,0.0875,0.102,0.0,0.129,0.395,116.028,186918
31,pop,post-teen pop,0.713,0.71,9,-6.626,0,0.0342,0.0154,0.0437,0.109,0.672,156.01,181923
36,edm,pop edm,0.473,0.792,2,-7.813,0,0.039,0.0764,0.0,0.0714,0.11,127.004,210118
52,latin,tropical,0.699,0.885,7,-6.605,0,0.0637,0.0455,0.0199,0.257,0.248,122.012,174946
40,rap,trap,0.456,0.687,9,-6.059,0,0.188,0.0267,2.62e-05,0.105,0.294,129.892,339692
84,pop,post-teen pop,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,186107
84,latin,reggaeton,0.817,0.672,11,-5.612,0,0.299,0.441,0.0,0.13,0.774,93.999,332240
39,pop,dance pop,0.69,0.785,0,-3.105,0,0.11,0.157,3.62e-06,0.155,0.889,102.044,157647
58,latin,reggaeton,0.552,0.675,11,-3.824,1,0.297,0.311,0.0,0.119,0.586,183.785,198320
31,edm,big room,0.622,0.789,5,-9.408,0,0.114,0.129,0.00227,0.123,0.362,127.997,182000
57,r&b,urban contemporary,0.498,0.844,2,-2.834,1,0.268,0.0111,0.0,0.102,0.282,88.435,254022
61,r&b,urban contemporary,0.423,0.587,6,-6.635,1,0.529,0.765,0.0,0.114,0.33,180.331,253803
66,r&b,urban contemporary,0.789,0.404,1,-8.364,1,0.23,0.205,0.0,0.219,0.472,122.062,235566
38,pop,dance pop,0.738,0.774,1,-6.42,1,0.0345,0.131,0.0,0.0931,0.207,99.996,162117
21,pop,dance pop,0.681,0.881,6,-5.528,0,0.047,0.00595,5.24e-06,0.331,0.396,109.989,223636
51,pop,indie poptimism,0.597,0.735,4,-5.123,1,0.0416,0.0485,0.0,0.371,0.188,126.037,179048
55,edm,pop edm,0.632,0.857,11,-5.977,0,0.0772,0.0152,0.00816,0.272,0.376,137.989,188696
66,rap,southern hip hop,0.889,0.646,6,-7.236,0,0.074,0.0412,0.0,0.0798,0.584,98.005,169687
56,edm,big room,0.721,0.783,1,-5.174,1,0.0595,0.0133,2.58e-06,0.155,0.291,122.997,185765
56,edm,pop edm,0.721,0.783,1,-5.174,1,0.0595,0.0133,2.58e-06,0.155,0.291,122.997,185765
